iteration,elapsed_ns
1993,1994570000
1994,1995570000
1995,1996570000
1996,1997570000
1997,1998570000
1998,1999571000
1999,2000571000
2000,2001571000
2001,2002571000
2002,2003571000
2003,2004571000
2004,2005571000
2005,2006575000
2006,2007574000
2007,2008571000
2008,2009575000
2009,2010575000
2010,2011572000
2011,2012572000
2012,2013572000
2013,2014572000
2014,2015572000
2015,2016572000
2016,2017577000
2017,2018580000
2018,2019577000
2019,2020577000
2020,2021577000
2021,2022577000
2022,2023577000
2023,2024577000
2024,2025581000
2025,2026578000
2026,2027578000
2027,2028578000
2028,2029578000
2029,2030578000
2030,2031578000
2031,2032578000
2032,2033578000
2033,2034578000
2034,2035578000
2035,2036579000
2036,2037579000
2037,2038579000
2038,2039579000
2039,2040579000
2040,2041579000
2041,2042579000
2042,2043579000
2043,2044579000
2044,2045579000
2045,2046579000
2046,2047579000
2047,2048579000
2048,2049580000
2049,2050580000
2050,2051580000
2051,2052580000
2052,2053580000
2053,2054580000
2054,2055580000
2055,2056580000
2056,2057580000
2057,2058581000
2058,2059581000
2059,2060581000
2060,2061581000
2061,2062581000
2062,2063581000
2063,2064581000
2064,2065581000
2065,2066581000
2066,2067582000
2067,2068582000
2068,2069582000
2069,2070582000
2070,2071582000
2071,2072582000
2072,2073585000
2073,2074582000
2074,2075582000
2075,2076582000
2076,2077582000
2077,2078582000
2078,2079583000
2079,2080583000
2080,2081583000
2081,2082583000
2082,2083583000
2083,2084583000
2084,2085583000
2085,2086583000
2086,2087583000
2087,2088583000
2088,2089583000
2089,2090587000
2090,2091584000
2091,2092584000
2092,2093584000
2093,2094584000
2094,2095584000
2095,2096584000
2096,2097584000
2097,2098584000
2098,2099584000
2099,2100584000
2100,2101584000
2101,2102585000
2102,2103585000
2103,2104585000
2104,2105585000
2105,2106585000
2106,2107585000
2107,2108585000
2108,2109585000
2109,2110585000
2110,2111585000
2111,2112585000
2112,2113585000
2113,2114585000
2114,2115586000
2115,2116586000
2116,2117586000
2117,2118586000
2118,2119586000
2119,2120586000
2120,2121586000
2121,2122589000
2122,2123586000
2123,2124586000
2124,2125586000
2125,2126586000
2126,2127587000
2127,2128587000
2128,2129587000
2129,2130587000
2130,2131587000
2131,2132587000
2132,2133587000
2133,2134587000
2134,2135587000
2135,2136587000
2136,2137588000
2137,2138588000
2138,2139588000
2139,2140588000
2140,2141588000
2141,2142588000
2142,2143588000
2143,2144588000
2144,2145588000
2145,2146588000
2146,2147589000
2147,2148589000
2148,2149589000
2149,2150589000
2150,2151589000
2151,2152589000
2152,2153589000
2153,2154589000
2154,2155589000
2155,2156589000
2156,2157589000
2157,2158593000
2158,2159590000
2159,2160590000
2160,2161590000
2161,2162590000
2162,2163590000
2163,2164590000
2164,2165590000
2165,2166594000
2166,2167591000
2167,2168591000
2168,2169591000
2169,2170591000
2170,2171591000
2171,2172591000
2172,2173594000
2173,2174591000
2174,2175591000
2175,2176591000
2176,2177591000
2177,2178591000
2178,2179591000
2179,2180592000
2180,2181592000
2181,2182592000
2182,2183592000
2183,2184592000
2184,2185592000
2185,2186592000
2186,2187592000
2187,2188592000
2188,2189592000
2189,2190593000
2190,2191593000
2191,2192593000
2192,2193593000
2193,2194593000
2194,2195593000
2195,2196593000
2196,2197593000
2197,2198593000
2198,2199593000
2199,2200593000
2200,2201594000
2201,2202594000
2202,2203594000
2203,2204594000
2204,2205594000
2205,2206594000
2206,2207594000
2207,2208594000
2208,2209594000
2209,2210594000
2210,2211594000
2211,2212594000
2212,2213595000
2213,2214595000
2214,2215595000
2215,2216595000
2216,2217595000
2217,2218595000
2218,2219595000
2219,2220595000
2220,2221595000
2221,2222595000
2222,2223595000
2223,2224596000
2224,2225596000
2225,2226596000
2226,2227596000
2227,2228596000
2228,2229596000
2229,2230596000
2230,2231599000
2231,2232596000
2232,2233597000
2233,2234597000
2234,2235597000
2235,2236597000
2236,2237600000
2237,2238597000
2238,2239597000
2239,2240597000
2240,2241597000
2241,2242598000
2242,2243598000
2243,2244598000
2244,2245598000
2245,2246598000
2246,2247598000
2247,2248598000
2248,2249598000
2249,2250598000
2250,2251599000
2251,2252599000
2252,2253599000
2253,2254599000
2254,2255599000
2255,2256599000
2256,2257599000
2257,2258599000
2258,2259599000
2259,2260599000
2260,2261599000
2261,2262599000
2262,2263600000
2263,2264600000
2264,2265600000
2265,2266600000
2266,2267600000
2267,2268600000
2268,2269600000
2269,2270600000
2270,2271600000
2271,2272601000
2272,2273601000
2273,2274601000
2274,2275601000
2275,2276601000
2276,2277601000
2277,2278601000
2278,2279601000
2279,2280601000
2280,2281602000
2281,2282602000
2282,2283602000
2283,2284602000
2284,2285602000
2285,2286602000
2286,2287602000
2287,2288602000
2288,2289602000
2289,2290602000
2290,2291603000
2291,2292603000
2292,2293603000
2293,2294603000
2294,2295603000
2295,2296603000
2296,2297603000
2297,2298603000
2298,2299607000
2299,2300603000
2300,2301603000
2301,2302604000
2302,2303604000
2303,2304604000
2304,2305607000
2305,2306604000
2306,2307604000
2307,2308604000
2308,2309604000
2309,2310604000
2310,2311605000
2311,2312605000
2312,2313605000
2313,2314605000
2314,2315605000
2315,2316608000
2316,2317605000
2317,2318605000
2318,2319605000
2319,2320605000
2320,2321606000
2321,2322609000
2322,2323606000
2323,2324606000
2324,2325606000
2325,2326606000
2326,2327606000
2327,2328606000
2328,2329606000
2329,2330606000
2330,2331607000
2331,2332607000
2332,2333607000
2333,2334607000
2334,2335607000
2335,2336607000
2336,2337610000
2337,2338610000
2338,2339607000
2339,2340607000
2340,2341607000
2341,2342611000
2342,2343608000
2343,2344608000
2344,2345608000
2345,2346608000
2346,2347608000
2347,2348608000
2348,2349608000
2349,2350608000
2350,2351609000
2351,2352608000
2352,2353609000
2353,2354609000
2354,2355609000
2355,2356609000
2356,2357609000
2357,2358609000
2358,2359609000
2359,2360609000
2360,2361609000
2361,2362609000
2362,2363609000
2363,2364610000
2364,2365610000
2365,2366610000
2366,2367610000
2367,2368610000
2368,2369610000
2369,2370610000
2370,2371610000
2371,2372610000
2372,2373613000
2373,2374610000
2374,2375610000
2375,2376610000
2376,2377611000
2377,2378611000
2378,2379611000
2379,2380611000
2380,2381611000
2381,2382611000
2382,2383611000
2383,2384611000
2384,2385611000
2385,2386611000
2386,2387612000
2387,2388612000
2388,2389612000
2389,2390612000
2390,2391612000
2391,2392612000
2392,2393612000
2393,2394612000
2394,2395612000
2395,2396612000
2396,2397612000
2397,2398612000
2398,2399613000
2399,2400613000
2400,2401613000
2401,2402613000
2402,2403613000
2403,2404613000
2404,2405613000
2405,2406613000
2406,2407613000
2407,2408613000
2408,2409613000
2409,2410614000
2410,2411614000
2411,2412614000
2412,2413614000
2413,2414614000
2414,2415617000
2415,2416614000
2416,2417614000
2417,2418614000
2418,2419614000
2419,2420614000
2420,2421614000
2421,2422615000
2422,2423615000
2423,2424615000
2424,2425615000
2425,2426615000
2426,2427615000
2427,2428615000
2428,2429615000
2429,2430615000
2430,2431615000
2431,2432615000
2432,2433615000
2433,2434619000
2434,2435616000
2435,2436616000
2436,2437616000
2437,2438616000
2438,2439616000
2439,2440616000
2440,2441616000
2441,2442616000
2442,2443616000
2443,2444616000
2444,2445617000
2445,2446617000
2446,2447617000
2447,2448617000
2448,2449617000
2449,2450617000
2450,2451617000
2451,2452617000
2452,2453617000
2453,2454617000
2454,2455617000
2455,2456618000
2456,2457618000
2457,2458618000
2458,2459618000
2459,2460618000
2460,2461618000
2461,2462618000
2462,2463618000
2463,2464618000
2464,2465618000
2465,2466622000
2466,2467618000
2467,2468618000
2468,2469619000
2469,2470619000
2470,2471619000
2471,2472619000
2472,2473619000
2473,2474619000
2474,2475619000
2475,2476619000
2476,2477619000
2477,2478619000
2478,2479620000
2479,2480620000
2480,2481620000
2481,2482620000
2482,2483620000
2483,2484620000
2484,2485620000
2485,2486620000
2486,2487620000
2487,2488621000
2488,2489621000
2489,2490621000
2490,2491621000
2491,2492621000
2492,2493621000
2493,2494621000
2494,2495621000
2495,2496621000
2496,2497621000
2497,2498622000
2498,2499622000
2499,2500622000
2500,2501622000
2501,2502622000
2502,2503622000
2503,2504622000
2504,2505622000
2505,2506622000
2506,2507626000
2507,2508623000
2508,2509623000
2509,2510623000
2510,2511623000
2511,2512623000
2512,2513623000
2513,2514623000
2514,2515623000
2515,2516623000
2516,2517626000
2517,2518623000
2518,2519623000
2519,2520623000
2520,2521623000
2521,2522624000
2522,2523624000
2523,2524624000
2524,2525627000
2525,2526624000
2526,2527624000
2527,2528624000
2528,2529627000
2529,2530624000
2530,2531628000
2531,2532625000
2532,2533625000
2533,2534625000
2534,2535625000
2535,2536625000
2536,2537625000
2537,2538625000
2538,2539625000
2539,2540625000
2540,2541625000
2541,2542626000
2542,2543626000
2543,2544626000
2544,2545626000
2545,2546626000
2546,2547626000
2547,2548626000
2548,2549626000
2549,2550626000
2550,2551627000
2551,2552627000
2552,2553627000
2553,2554627000
2554,2555627000
2555,2556627000
2556,2557627000
2557,2558627000
2558,2559627000
2559,2560627000
2560,2561628000
2561,2562628000
2562,2563628000
2563,2564628000
2564,2565628000
2565,2566628000
2566,2567628000
2567,2568628000
2568,2569628000
2569,2570628000
2570,2571629000
2571,2572629000
2572,2573632000
2573,2574629000
2574,2575629000
2575,2576629000
2576,2577632000
2577,2578629000
2578,2579629000
2579,2580629000
2580,2581630000
2581,2582630000
2582,2583630000
2583,2584630000
2584,2585630000
2585,2586630000
2586,2587630000
2587,2588630000
2588,2589634000
2589,2590631000
2590,2591631000
2591,2592631000
2592,2593631000
2593,2594631000
2594,2595631000
2595,2596631000
2596,2597631000
2597,2598631000
2598,2599631000
2599,2600631000
2600,2601631000
2601,2602632000
2602,2603632000
2603,2604632000
2604,2605632000
2605,2606632000
2606,2607632000
2607,2608635000
2608,2609632000
2609,2610632000
2610,2611632000
2611,2612632000
2612,2613632000
2613,2614633000
2614,2615633000
2615,2616633000
2616,2617633000
2617,2618633000
2618,2619633000
2619,2620633000
2620,2621633000
2621,2622633000
2622,2623633000
2623,2624636000
2624,2625633000
2625,2626634000
2626,2627634000
2627,2628634000
2628,2629637000
2629,2630634000
2630,2631634000
2631,2632637000
2632,2633637000
2633,2634634000
2634,2635634000
2635,2636635000
2636,2637635000
2637,2638635000
2638,2639635000
2639,2640635000
2640,2641635000
2641,2642635000
2642,2643638000
2643,2644635000
2644,2645635000
2645,2646635000
2646,2647639000
2647,2648636000
2648,2649636000
2649,2650636000
2650,2651636000
2651,2652636000
2652,2653636000
2653,2654636000
2654,2655636000
2655,2656636000
2656,2657640000
2657,2658640000
2658,2659637000
2659,2660637000
2660,2661640000
2661,2662637000
2662,2663637000
2663,2664640000
2664,2665637000
2665,2666637000
2666,2667637000
2667,2668641000
2668,2669638000
2669,2670638000
2670,2671638000
2671,2672638000
2672,2673638000
2673,2674638000
2674,2675638000
2675,2676638000
2676,2677639000
2677,2678639000
2678,2679639000
2679,2680639000
2680,2681639000
2681,2682639000
2682,2683639000
2683,2684639000
2684,2685639000
2685,2686639000
2686,2687639000
2687,2688639000
2688,2689639000
2689,2690640000
2690,2691640000
2691,2692640000
2692,2693640000
2693,2694640000
2694,2695640000
2695,2696640000
2696,2697640000
2697,2698643000
2698,2699640000
2699,2700640000
2700,2701644000
2701,2702641000
2702,2703641000
2703,2704641000
2704,2705641000
2705,2706644000
2706,2707641000
2707,2708641000
2708,2709641000
2709,2710642000
2710,2711642000
2711,2712642000
2712,2713642000
2713,2714642000
2714,2715642000
2715,2716642000
2716,2717642000
2717,2718642000
2718,2719642000
2719,2720642000
2720,2721643000
2721,2722643000
2722,2723643000
2723,2724646000
2724,2725643000
2725,2726643000
2726,2727643000
2727,2728643000
2728,2729643000
2729,2730643000
2730,2731644000
2731,2732644000
2732,2733644000
2733,2734644000
2734,2735644000
2735,2736644000
2736,2737644000
2737,2738644000
2738,2739644000
2739,2740644000
2740,2741644000
2741,2742644000
2742,2743645000
2743,2744645000
2744,2745645000
2745,2746645000
2746,2747645000
2747,2748645000
2748,2749645000
2749,2750645000
2750,2751645000
2751,2752645000
2752,2753646000
2753,2754649000
2754,2755646000
2755,2756646000
2756,2757646000
2757,2758646000
2758,2759646000
2759,2760646000
2760,2761646000
2761,2762646000
2762,2763646000
2763,2764646000
2764,2765646000
2765,2766647000
2766,2767647000
2767,2768647000
2768,2769647000
2769,2770647000
2770,2771647000
2771,2772647000
2772,2773650000
2773,2774647000
2774,2775647000
2775,2776647000
2776,2777648000
2777,2778648000
2778,2779648000
2779,2780648000
2780,2781648000
2781,2782648000
2782,2783648000
2783,2784648000
2784,2785652000
2785,2786648000
2786,2787652000
2787,2788649000
2788,2789649000
2789,2790649000
2790,2791649000
2791,2792649000
2792,2793649000
2793,2794649000
2794,2795649000
2795,2796649000
2796,2797649000
2797,2798649000
2798,2799650000
2799,2800650000
2800,2801650000
2801,2802650000
2802,2803650000
2803,2804650000
2804,2805650000
2805,2806650000
2806,2807651000
2807,2808654000
2808,2809651000
2809,2810651000
2810,2811651000
2811,2812651000
2812,2813651000
2813,2814651000
2814,2815651000
2815,2816651000
2816,2817651000
2817,2818652000
2818,2819652000
2819,2820655000
2820,2821652000
2821,2822652000
2822,2823652000
2823,2824652000
2824,2825652000
2825,2826652000
2826,2827652000
2827,2828652000
2828,2829652000
2829,2830652000
2830,2831653000
2831,2832653000
2832,2833653000
2833,2834653000
2834,2835653000
2835,2836653000
2836,2837653000
2837,2838656000
2838,2839653000
2839,2840653000
2840,2841653000
2841,2842654000
2842,2843654000
2843,2844654000
2844,2845654000
2845,2846654000
2846,2847654000
2847,2848654000
2848,2849654000
2849,2850655000
2850,2851655000
2851,2852655000
2852,2853655000
2853,2854655000
2854,2855655000
2855,2856655000
2856,2857655000
2857,2858655000
2858,2859655000
2859,2860655000
2860,2861655000
2861,2862655000
2862,2863655000
2863,2864655000
2864,2865656000
2865,2866659000
2866,2867656000
2867,2868656000
2868,2869656000
2869,2870656000
2870,2871656000
2871,2872656000
2872,2873656000
2873,2874656000
2874,2875656000
2875,2876656000
2876,2877657000
2877,2878657000
2878,2879660000
2879,2880657000
2880,2881657000
2881,2882657000
2882,2883657000
2883,2884657000
2884,2885657000
2885,2886657000
2886,2887657000
2887,2888657000
2888,2889658000
2889,2890658000
2890,2891661000
2891,2892658000
2892,2893658000
2893,2894658000
2894,2895658000
2895,2896658000
2896,2897658000
2897,2898661000
2898,2899661000
2899,2900661000
2900,2901661000
2901,2902661000
2902,2903662000
2903,2904662000
2904,2905662000
2905,2906662000
2906,2907662000
2907,2908662000
2908,2909662000
2909,2910662000
2910,2911662000
2911,2912662000
2912,2913662000
2913,2914663000
2914,2915663000
2915,2916663000
2916,2917663000
2917,2918663000
2918,2919663000
2919,2920663000
2920,2921663000
2921,2922663000
2922,2923663000
2923,2924663000
2924,2925667000
2925,2926663000
2926,2927664000
2927,2928664000
2928,2929664000
2929,2930664000
2930,2931664000
2931,2932664000
2932,2933664000
2933,2934664000
2934,2935664000
2935,2936664000
2936,2937664000
2937,2938664000
2938,2939665000
2939,2940665000
2940,2941665000
2941,2942665000
2942,2943665000
2943,2944665000
2944,2945665000
2945,2946665000
2946,2947665000
2947,2948665000
2948,2949666000
2949,2950666000
